EstudianteID,CohorteMes,TenureSemanas,Edad,CategoriaCurso,Modalidad,MetodoPago,HorasUsoSemana,PctTareasATiempo,PromedioNotas,ParticipacionForo,QuejasSoporte,DiasUltimaSesion,TieneBecaDescuento,CursosPreviosCompletados,Desercion,RatioForoTenure,HorasPorSemanaEfectivas,BrechaTareas,InicioReciente,SinComunidad,NotaBajoAprobatorio,NotaFaltante
2867,2025-06,13,35.0,Idiomas,Con mentor en vivo,Débito,0.3,42.9,11.3,2,0,9.0,0,0,1,0.15384615384615385,0.13125,17.1,0,0,1,0
3777,2025-10,5,25.0,Idiomas,Con mentor en vivo,Yape/Plin,1.9,89.5,16.7,3,0,2.0,0,0,0,0.6,1.4777777777777779,-29.5,0,0,0,0
1387,2025-11,10,19.0,Marketing Digital,Autoestudio,Débito,1.6,83.0,13.4,2,0,2.0,0,2,0,0.2,1.2444444444444447,-23.0,0,0,0,0
5942,2025-09,14,30.0,Programación,Con mentor en vivo,Yape/Plin,4.6,47.4,14.5,0,0,2.0,1,0,0,0.0,3.577777777777778,12.600000000000001,0,1,0,0
3068,2026-01,6,21.0,Programación,Con mentor en vivo,Débito,9.8,76.2,15.5,6,2,1.0,0,1,0,1.0,8.575000000000001,-16.200000000000003,0,0,0,0
8142,2025-08,10,28.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.9,77.0,13.8,2,1,16.0,1,2,0,0.2,1.1869565217391305,-17.0,0,0,0,0
5696,2025-02,13,26.0,Idiomas,Con mentor en vivo,Transferencia,1.8,63.1,14.1,3,0,1.0,0,0,0,0.23076923076923078,1.5750000000000002,-3.1000000000000014,0,0,0,0
3630,2026-03,37,31.0,Idiomas,Autoestudio,Yape/Plin,5.1,58.0,13.4,4,0,5.0,1,1,0,0.10810810810810811,2.9749999999999996,2.0,0,0,0,0
8531,2026-01,2,16.0,Marketing Digital,Autoestudio,Yape/Plin,1.5,4.8,7.5,1,0,4.0,1,0,1,0.5,0.9545454545454546,55.2,1,0,1,0
4798,2025-03,8,27.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.9,29.4,8.3,1,1,10.0,0,0,0,0.125,1.6058823529411763,30.6,0,0,1,0
7953,2026-05,22,24.0,Programación,Autoestudio,Transferencia,13.6,90.7,15.1,1,0,8.0,1,0,0,0.045454545454545456,6.346666666666667,-30.700000000000003,0,0,0,0
3029,2025-05,4,28.0,Diseño,Con mentor en vivo,Tarjeta de crédito,1.0,71.8,15.4,0,0,4.0,1,0,0,0.0,0.6363636363636364,-11.799999999999997,0,1,0,0
2970,2025-12,28,28.0,Programación,Autoestudio,Yape/Plin,2.2,64.5,12.0,1,1,0.0,0,2,0,0.03571428571428571,2.2,-4.5,0,0,1,0
8379,2026-06,7,23.0,Diseño,Con mentor en vivo,Tarjeta de crédito,1.0,49.9,11.3,1,1,0.0,0,0,0,0.14285714285714285,1.0,10.100000000000001,0,0,1,0
1709,2025-05,19,29.0,Marketing Digital,Autoestudio,Débito,1.1,45.5,12.9,1,1,10.0,0,3,0,0.05263157894736842,0.45294117647058824,14.5,0,0,1,0
2954,2025-08,2,31.0,Idiomas,Autoestudio,Tarjeta de crédito,3.1,35.5,11.2,1,1,3.0,1,0,1,0.5,2.17,24.5,1,0,1,0
455,2025-11,21,25.0,Programación,Autoestudio,Yape/Plin,0.9,15.8,9.2,0,0,0.0,0,0,1,0.0,0.9,44.2,0,1,1,0
6965,2025-02,3,23.0,Finanzas,Autoestudio,Tarjeta de crédito,1.5,71.9,12.8,0,0,2.0,0,1,0,0.0,1.1666666666666667,-11.900000000000006,1,1,1,0
6137,2025-03,14,39.0,Idiomas,Autoestudio,Transferencia,0.8,74.9,12.8,2,0,2.0,0,2,0,0.14285714285714285,0.6222222222222223,-14.900000000000006,0,0,1,0
5869,2026-05,12,30.0,Idiomas,Autoestudio,Transferencia,0.4,40.6,,1,0,12.0,0,0,0,0.08333333333333333,0.1473684210526316,19.4,0,0,0,1
6412,2025-08,2,24.0,Programación,Autoestudio,Tarjeta de crédito,4.2,52.2,11.5,1,1,17.0,1,0,0,0.5,1.225,7.799999999999997,1,0,1,0
610,2026-04,3,16.0,Diseño,Autoestudio,Débito,2.5,53.6,13.1,1,2,4.0,0,2,0,0.3333333333333333,1.590909090909091,6.399999999999999,1,0,0,0
4264,2026-02,10,32.0,Diseño,Autoestudio,Transferencia,4.2,42.1,,1,0,17.0,0,1,0,0.1,1.225,17.9,0,0,0,1
4827,2025-04,8,28.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,3.2,57.2,11.3,3,0,11.0,1,1,0,0.375,1.2444444444444447,2.799999999999997,0,0,1,0
646,2025-06,10,21.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,1.3,22.3,8.8,1,0,0.0,0,0,0,0.1,1.3,37.7,0,0,1,0
7455,2025-11,4,35.0,Diseño,Autoestudio,Tarjeta de crédito,4.3,22.4,12.5,3,0,7.0,0,0,0,0.75,2.15,37.6,0,0,1,0
2075,2026-01,12,32.0,Idiomas,Con mentor en vivo,Yape/Plin,0.5,56.5,13.9,0,0,12.0,0,0,0,0.0,0.18421052631578946,3.5,0,1,0,0
4053,2026-02,14,18.0,Programación,Autoestudio,Tarjeta de crédito,6.1,37.6,8.2,0,0,7.0,0,1,1,0.0,3.05,22.4,0,1,1,0
8009,2025-06,6,28.0,Diseño,Autoestudio,Tarjeta de crédito,2.5,14.8,5.5,1,0,9.0,1,1,0,0.16666666666666666,1.09375,45.2,0,0,1,0
7797,2026-04,6,21.0,Programación,Autoestudio,Débito,1.1,37.1,10.6,1,0,1.0,1,1,0,0.16666666666666666,0.9625000000000001,22.9,0,0,1,0
1623,2026-05,6,34.0,Diseño,Autoestudio,Yape/Plin,4.6,66.0,15.0,5,1,12.0,0,1,0,0.8333333333333334,1.6947368421052629,-6.0,0,0,0,0
4684,2025-02,3,22.0,Idiomas,Con mentor en vivo,Yape/Plin,,74.9,13.1,1,0,24.0,0,1,0,0.3333333333333333,,-14.900000000000006,1,0,0,0
5498,2025-09,5,28.0,Diseño,Con mentor en vivo,Débito,8.0,77.6,11.7,2,0,0.0,0,1,0,0.4,8.0,-17.599999999999994,0,0,1,0
7142,2026-02,6,19.0,Idiomas,Autoestudio,Transferencia,1.9,85.9,,0,1,9.0,0,0,1,0.0,0.83125,-25.900000000000006,0,1,0,1
7321,2025-04,4,22.0,Programación,Con mentor en vivo,Tarjeta de crédito,1.2,74.8,13.1,0,1,2.0,1,0,0,0.0,0.9333333333333333,-14.799999999999997,0,1,0,0
5797,2026-04,7,24.0,Idiomas,Autoestudio,Débito,2.0,25.1,7.7,1,0,10.0,0,0,0,0.14285714285714285,0.8235294117647058,34.9,0,0,1,0
7185,2025-05,15,21.0,Finanzas,Autoestudio,Débito,1.7,67.0,14.9,4,1,13.0,0,1,0,0.26666666666666666,0.595,-7.0,0,0,0,0
2082,2025-02,1,16.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.1,42.9,,0,1,11.0,0,1,1,0.0,1.5944444444444446,17.1,1,1,0,1
7078,2025-03,9,26.0,Marketing Digital,Con mentor en vivo,Transferencia,4.6,57.2,11.0,0,0,2.0,0,1,0,0.0,3.577777777777778,2.799999999999997,0,1,1,0
41,2025-03,5,24.0,Programación,Autoestudio,Transferencia,7.0,78.4,13.8,2,1,3.0,0,3,0,0.4,4.8999999999999995,-18.400000000000006,0,0,0,0
5476,2025-10,8,29.0,Diseño,Con mentor en vivo,Débito,7.7,73.8,14.6,2,0,1.0,0,1,0,0.25,6.737500000000001,-13.799999999999997,0,0,0,0
2090,2025-01,12,23.0,Idiomas,Autoestudio,Yape/Plin,0.9,52.1,10.9,1,1,4.0,0,1,1,0.08333333333333333,0.5727272727272728,7.899999999999999,0,0,1,0
3925,2025-12,8,32.0,Diseño,Autoestudio,Yape/Plin,5.5,69.4,11.7,2,0,2.0,0,1,0,0.25,4.277777777777779,-9.400000000000006,0,0,1,0
2176,2026-02,3,36.0,Finanzas,Autoestudio,Débito,3.8,57.4,14.5,0,0,11.0,0,4,0,0.0,1.4777777777777779,2.6000000000000014,1,1,0,0
7314,2025-03,14,24.0,Idiomas,Con mentor en vivo,Yape/Plin,5.9,70.9,16.2,2,0,4.0,0,0,0,0.14285714285714285,3.754545454545455,-10.900000000000006,0,0,0,0
8346,2026-06,10,36.0,Finanzas,Autoestudio,Débito,0.7,85.4,15.3,5,0,8.0,1,2,0,0.5,0.32666666666666666,-25.400000000000006,0,0,0,0
75,2026-01,10,29.0,Marketing Digital,Autoestudio,Tarjeta de crédito,3.7,55.7,12.1,1,0,2.0,1,2,0,0.1,2.877777777777778,4.299999999999997,0,0,1,0
7880,2025-02,13,28.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,1.8,63.6,12.6,7,1,7.0,1,2,0,0.5384615384615384,0.9,-3.6000000000000014,0,0,1,0
3799,2025-01,23,35.0,Idiomas,Autoestudio,Yape/Plin,2.1,78.5,12.8,1,0,12.0,0,0,0,0.043478260869565216,0.7736842105263158,-18.5,0,0,1,0
2658,2025-05,14,41.0,Idiomas,Autoestudio,Tarjeta de crédito,3.4,62.7,12.7,0,2,1.0,0,0,0,0.0,2.975,-2.700000000000003,0,1,1,0
3181,2025-05,4,26.0,Programación,Autoestudio,Tarjeta de crédito,2.1,27.6,6.7,0,0,2.0,1,0,1,0.0,1.6333333333333335,32.4,0,1,1,0
2077,2025-09,5,28.0,Marketing Digital,Con mentor en vivo,Débito,0.7,53.3,11.4,0,0,11.0,1,0,1,0.0,0.27222222222222225,6.700000000000003,0,1,1,0
442,2025-06,12,20.0,Programación,Autoestudio,Transferencia,5.8,62.0,14.1,1,1,13.0,0,0,0,0.08333333333333333,2.03,-2.0,0,0,0,0
8324,2025-06,12,24.0,Idiomas,Autoestudio,Tarjeta de crédito,1.9,17.0,7.6,1,1,5.0,0,0,0,0.08333333333333333,1.1083333333333332,43.0,0,0,1,0
2052,2025-06,4,27.0,Diseño,Con mentor en vivo,Tarjeta de crédito,0.6,75.6,13.5,0,0,13.0,0,2,0,0.0,0.21,-15.599999999999994,0,1,0,0
2542,2026-06,3,23.0,Idiomas,Autoestudio,Transferencia,1.1,87.2,15.9,2,0,0.0,1,0,0,0.6666666666666666,1.1,-27.200000000000003,1,0,0,0
7403,2025-02,16,25.0,Idiomas,Con mentor en vivo,Débito,7.8,71.9,14.2,2,0,4.0,0,0,0,0.125,4.963636363636364,-11.900000000000006,0,0,0,0
1302,2025-08,5,24.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,4.7,81.7,13.3,7,0,1.0,1,0,0,1.4,4.112500000000001,-21.700000000000003,0,0,0,0
5878,2025-05,2,35.0,Programación,Autoestudio,Transferencia,2.3,16.6,9.2,0,0,2.0,0,1,1,0.0,1.788888888888889,43.4,1,1,1,0
7369,2025-02,6,22.0,Idiomas,Con mentor en vivo,Débito,5.6,59.3,13.3,2,0,6.0,1,0,0,0.3333333333333333,3.015384615384615,0.7000000000000028,0,0,0,0
3431,2025-05,11,32.0,Idiomas,Con mentor en vivo,Débito,0.5,57.1,12.5,0,0,4.0,0,0,0,0.0,0.3181818181818182,2.8999999999999986,0,1,1,0
1305,2025-11,11,25.0,Marketing Digital,Autoestudio,Débito,3.5,69.7,13.9,0,0,5.0,1,2,0,0.0,2.0416666666666665,-9.700000000000003,0,1,0,0
237,2025-12,3,21.0,Marketing Digital,Autoestudio,Yape/Plin,3.0,37.9,12.1,3,1,2.0,0,1,0,1.0,2.3333333333333335,22.1,1,0,1,0
8199,2025-10,4,26.0,Programación,Autoestudio,Débito,3.2,47.0,9.9,3,1,3.0,0,0,0,0.75,2.24,13.0,0,0,1,0
2600,2025-08,12,35.0,Programación,Con mentor en vivo,Tarjeta de crédito,1.4,67.9,13.6,1,0,12.0,0,2,0,0.08333333333333333,0.5157894736842105,-7.900000000000006,0,0,0,0
4617,2025-06,12,24.0,Programación,Autoestudio,Tarjeta de crédito,0.9,44.8,12.9,1,0,3.0,0,1,0,0.08333333333333333,0.63,15.200000000000003,0,0,1,0
2574,2025-08,5,35.0,Idiomas,Autoestudio,Tarjeta de crédito,2.1,51.1,12.6,2,1,6.0,0,0,0,0.4,1.1307692307692307,8.899999999999999,0,0,1,0
3281,2025-02,3,26.0,Marketing Digital,Autoestudio,Tarjeta de crédito,0.7,75.6,15.4,4,0,6.0,0,1,0,1.3333333333333333,0.37692307692307686,-15.599999999999994,1,0,0,0
3187,2026-02,11,32.0,Idiomas,Autoestudio,Débito,5.1,45.1,11.1,3,0,1.0,0,2,0,0.2727272727272727,4.4625,14.899999999999999,0,0,1,0
3954,2025-09,24,17.0,Programación,Con mentor en vivo,Tarjeta de crédito,11.6,76.6,,2,0,3.0,0,1,0,0.08333333333333333,8.12,-16.599999999999994,0,0,0,1
2769,2025-09,24,27.0,Diseño,Autoestudio,Tarjeta de crédito,1.4,58.0,15.1,2,0,6.0,0,0,0,0.08333333333333333,0.7538461538461537,2.0,0,0,0,0
4832,2025-02,12,21.0,Marketing Digital,Autoestudio,Tarjeta de crédito,0.8,30.6,10.5,1,0,8.0,1,1,1,0.08333333333333333,0.37333333333333335,29.4,0,0,1,0
4224,2025-10,7,27.0,Idiomas,Autoestudio,Transferencia,3.3,22.4,8.3,1,0,9.0,1,1,1,0.14285714285714285,1.44375,37.6,0,0,1,0
2107,2026-02,9,47.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.3,82.7,16.0,0,0,11.0,0,0,0,0.0,1.6722222222222223,-22.700000000000003,0,1,0,0
2680,2025-07,3,16.0,Programación,Autoestudio,Débito,1.5,40.5,8.7,4,2,46.0,1,0,1,1.3333333333333333,0.19811320754716982,19.5,1,0,1,0
7326,2026-05,11,24.0,Finanzas,Autoestudio,Débito,1.7,63.3,13.1,3,0,7.0,0,1,0,0.2727272727272727,0.85,-3.299999999999997,0,0,0,0
2762,2025-08,15,29.0,Finanzas,Autoestudio,Tarjeta de crédito,0.3,21.0,9.4,0,0,12.0,1,1,1,0.0,0.11052631578947368,39.0,0,1,1,0
4689,2025-01,12,24.0,Programación,Autoestudio,Yape/Plin,10.6,19.4,9.9,2,3,5.0,0,2,0,0.16666666666666666,6.183333333333333,40.6,0,0,1,0
5400,2026-04,12,26.0,Marketing Digital,Autoestudio,Yape/Plin,5.8,42.0,,2,1,32.0,1,1,1,0.16666666666666666,1.041025641025641,18.0,0,0,0,1
1388,2025-06,10,23.0,Programación,Autoestudio,Yape/Plin,1.1,65.9,14.0,2,0,5.0,1,0,0,0.2,0.6416666666666667,-5.900000000000006,0,0,0,0
2902,2026-03,4,25.0,Marketing Digital,Autoestudio,Tarjeta de crédito,1.7,47.2,11.1,0,0,15.0,0,1,1,0.0,0.5409090909090909,12.799999999999997,0,1,1,0
3578,2026-04,16,32.0,Programación,Con mentor en vivo,Débito,1.2,63.4,11.5,1,0,6.0,0,1,0,0.0625,0.6461538461538461,-3.3999999999999986,0,0,1,0
7918,2025-02,3,22.0,Idiomas,Autoestudio,Yape/Plin,3.0,49.9,9.2,1,0,25.0,0,1,1,0.3333333333333333,0.65625,10.100000000000001,1,0,1,0
8717,2026-01,36,37.0,Idiomas,Autoestudio,Transferencia,2.1,89.1,14.6,3,0,2.0,0,1,0,0.08333333333333333,1.6333333333333335,-29.099999999999994,0,0,0,0
7084,2025-10,18,46.0,Diseño,Autoestudio,Débito,1.9,61.5,11.8,4,0,5.0,1,0,1,0.2222222222222222,1.1083333333333332,-1.5,0,0,1,0
8859,2025-06,4,29.0,Finanzas,Autoestudio,Yape/Plin,2.4,17.8,7.3,1,2,2.0,0,1,1,0.25,1.8666666666666667,42.2,0,0,1,0
7394,2025-06,12,21.0,Programación,Autoestudio,Débito,4.0,25.6,9.8,2,2,6.0,1,2,1,0.16666666666666666,2.1538461538461537,34.4,0,0,1,0
5001,2025-04,4,45.0,Idiomas,Con mentor en vivo,Yape/Plin,2.8,88.7,16.5,3,0,1.0,0,1,0,0.75,2.45,-28.700000000000003,0,0,0,0
5854,2026-01,22,32.0,Finanzas,Autoestudio,Yape/Plin,1.6,58.5,13.2,0,0,5.0,0,2,0,0.0,0.9333333333333333,1.5,0,1,0,0
1280,2026-04,21,23.0,Idiomas,Autoestudio,Yape/Plin,1.7,77.3,13.1,3,0,18.0,0,2,0,0.14285714285714285,0.476,-17.299999999999997,0,0,0,0
8501,2025-05,4,30.0,Programación,Con mentor en vivo,Tarjeta de crédito,4.9,59.4,12.6,2,0,7.0,0,0,0,0.5,2.45,0.6000000000000014,0,0,1,0
805,2026-02,4,29.0,Finanzas,Autoestudio,Tarjeta de crédito,4.6,81.2,15.9,5,0,3.0,0,1,0,1.25,3.2199999999999998,-21.200000000000003,0,0,0,0
6405,2026-03,4,27.0,Marketing Digital,Autoestudio,Débito,1.9,72.6,12.1,4,0,1.0,0,1,0,1.0,1.6625,-12.599999999999994,0,0,1,0
1556,2025-03,13,32.0,Marketing Digital,Autoestudio,Tarjeta de crédito,4.5,53.9,12.4,2,0,0.0,0,1,0,0.15384615384615385,4.5,6.100000000000001,0,0,1,0
8560,2026-01,6,19.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,0.9,16.0,9.5,0,1,3.0,0,2,0,0.0,0.63,44.0,0,1,1,0
3191,2025-01,5,32.0,Marketing Digital,Con mentor en vivo,Yape/Plin,4.9,55.5,10.7,1,1,1.0,0,1,0,0.2,4.2875000000000005,4.5,0,0,1,0
4567,2026-01,5,26.0,Programación,Autoestudio,Tarjeta de crédito,2.1,62.4,15.1,1,1,0.0,0,1,0,0.2,2.1,-2.3999999999999986,0,0,0,0
4803,2025-04,9,42.0,Idiomas,Autoestudio,Tarjeta de crédito,1.1,29.4,7.5,1,1,10.0,1,0,1,0.1111111111111111,0.45294117647058824,30.6,0,0,1,0
8727,2026-05,4,16.0,Idiomas,Autoestudio,Yape/Plin,1.6,76.1,11.4,8,1,2.0,0,2,0,2.0,1.2444444444444447,-16.099999999999994,0,0,1,0
7167,2025-11,15,25.0,Programación,Con mentor en vivo,Transferencia,2.3,59.2,13.7,3,0,0.0,1,1,0,0.2,2.3,0.7999999999999972,0,0,0,0
4842,2025-03,8,32.0,Programación,Autoestudio,Tarjeta de crédito,2.7,51.8,12.7,3,1,16.0,1,1,0,0.375,0.8217391304347827,8.200000000000003,0,0,1,0
3595,2025-05,10,28.0,Diseño,Autoestudio,Tarjeta de crédito,7.6,71.3,17.0,2,1,1.0,1,0,0,0.2,6.65,-11.299999999999997,0,0,0,0
6036,2025-02,2,27.0,Programación,Con mentor en vivo,Tarjeta de crédito,1.7,77.6,13.0,1,0,5.0,1,0,0,0.5,0.9916666666666666,-17.599999999999994,1,0,0,0
6853,2026-01,4,27.0,Idiomas,Autoestudio,Débito,9.2,70.7,13.2,2,0,4.0,0,1,0,0.5,5.8545454545454545,-10.700000000000003,0,0,0,0
6959,2025-06,26,19.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,4.8,23.0,8.2,2,0,3.0,0,4,0,0.07692307692307693,3.36,37.0,0,0,1,0
1921,2025-08,12,27.0,Programación,Autoestudio,Yape/Plin,8.5,62.0,13.0,6,0,10.0,1,0,0,0.5,3.4999999999999996,-2.0,0,0,0,0
514,2026-03,9,26.0,Finanzas,Con mentor en vivo,Tarjeta de crédito,1.3,64.6,12.0,7,0,17.0,1,0,1,0.7777777777777778,0.3791666666666667,-4.599999999999994,0,0,1,0
4178,2026-01,12,20.0,Diseño,Con mentor en vivo,Yape/Plin,4.7,80.2,11.2,1,0,8.0,1,2,0,0.08333333333333333,2.1933333333333334,-20.200000000000003,0,0,1,0
6844,2025-07,1,28.0,Programación,Con mentor en vivo,Yape/Plin,11.7,31.4,,2,0,17.0,1,1,1,2.0,3.4125,28.6,1,0,0,1
1309,2025-08,2,20.0,Programación,Autoestudio,Débito,2.2,78.1,12.0,3,0,4.0,0,2,0,1.5,1.4000000000000001,-18.099999999999994,1,0,1,0
5668,2026-03,5,30.0,Marketing Digital,Autoestudio,Transferencia,1.8,45.6,12.1,4,0,6.0,0,2,0,0.8,0.9692307692307692,14.399999999999999,0,0,1,0
915,2025-11,9,20.0,Finanzas,Autoestudio,Débito,1.1,32.9,9.0,2,1,4.0,0,1,1,0.2222222222222222,0.7000000000000001,27.1,0,0,1,0
3453,2025-09,26,17.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,0.5,84.6,12.4,3,0,4.0,1,1,0,0.11538461538461539,0.3181818181818182,-24.599999999999994,0,0,1,0
3696,2025-12,4,55.0,Marketing Digital,Autoestudio,Yape/Plin,3.2,32.8,9.4,1,0,9.0,0,2,1,0.25,1.4000000000000001,27.200000000000003,0,0,1,0
4243,2026-03,11,29.0,Diseño,Autoestudio,Yape/Plin,9.4,80.7,15.8,5,1,0.0,1,1,0,0.45454545454545453,9.4,-20.700000000000003,0,0,0,0
3157,2026-02,5,28.0,Idiomas,Autoestudio,Yape/Plin,0.4,61.8,13.4,1,0,6.0,1,0,0,0.2,0.2153846153846154,-1.7999999999999972,0,0,0,0
2199,2025-11,1,23.0,Idiomas,Autoestudio,Débito,0.7,23.1,,2,1,14.0,0,1,1,2.0,0.2333333333333333,36.9,1,0,0,1
7841,2025-09,22,33.0,Marketing Digital,Autoestudio,Yape/Plin,2.7,50.6,10.8,0,2,1.0,0,1,0,0.0,2.3625000000000003,9.399999999999999,0,1,1,0
775,2026-04,1,32.0,Diseño,Con mentor en vivo,Yape/Plin,1.3,85.3,15.8,5,0,2.0,0,1,0,5.0,1.0111111111111113,-25.299999999999997,1,0,0,0
4426,2026-04,2,30.0,Finanzas,Con mentor en vivo,Yape/Plin,2.1,73.3,14.4,3,2,1.0,0,0,0,1.5,1.8375000000000001,-13.299999999999997,1,0,0,0
6151,2025-01,3,34.0,Marketing Digital,Autoestudio,Yape/Plin,6.9,85.8,14.6,3,0,7.0,1,2,0,1.0,3.45,-25.799999999999997,1,0,0,0
6098,2026-05,11,26.0,Idiomas,Autoestudio,Yape/Plin,8.1,71.0,12.5,3,1,4.0,0,1,1,0.2727272727272727,5.154545454545454,-11.0,0,0,1,0
944,2025-09,1,35.0,Finanzas,Con mentor en vivo,Transferencia,4.3,82.4,14.2,1,0,0.0,1,0,0,1.0,4.3,-22.400000000000006,1,0,0,0
823,2025-03,13,33.0,Diseño,Autoestudio,Yape/Plin,4.8,70.5,14.6,2,0,4.0,1,0,0,0.15384615384615385,3.0545454545454547,-10.5,0,0,0,0
6879,2025-11,14,26.0,Programación,Con mentor en vivo,Tarjeta de crédito,5.3,83.6,15.7,1,0,19.0,0,0,0,0.07142857142857142,1.4269230769230767,-23.599999999999994,0,0,0,0
5006,2026-06,28,33.0,Idiomas,Con mentor en vivo,Transferencia,9.8,74.9,14.5,3,0,2.0,0,1,0,0.10714285714285714,7.622222222222224,-14.900000000000006,0,0,0,0
6613,2026-05,22,21.0,Idiomas,Autoestudio,Débito,0.8,77.3,15.7,0,0,2.0,1,1,0,0.0,0.6222222222222223,-17.299999999999997,0,1,0,0
4278,2026-02,7,35.0,Marketing Digital,Autoestudio,Yape/Plin,1.3,34.0,11.0,0,0,10.0,1,1,1,0.0,0.5352941176470588,26.0,0,1,1,0
165,2025-08,2,32.0,Programación,Autoestudio,Yape/Plin,7.7,81.4,15.5,6,0,8.0,0,1,0,3.0,3.5933333333333337,-21.400000000000006,1,0,0,0
5620,2025-03,18,22.0,Finanzas,Autoestudio,Tarjeta de crédito,5.8,80.5,,2,2,24.0,0,2,1,0.1111111111111111,1.3096774193548386,-20.5,0,0,0,1
4548,2026-04,7,38.0,Programación,Autoestudio,Débito,3.3,94.9,18.4,4,0,4.0,1,1,0,0.5714285714285714,2.1,-34.900000000000006,0,0,0,0
3984,2026-01,19,40.0,Idiomas,Con mentor en vivo,Tarjeta de crédito,2.9,66.3,13.9,2,0,6.0,0,0,0,0.10526315789473684,1.5615384615384615,-6.299999999999997,0,0,0,0
2539,2025-10,22,37.0,Idiomas,Autoestudio,Yape/Plin,1.4,47.8,9.9,2,0,2.0,0,0,1,0.09090909090909091,1.088888888888889,12.200000000000003,0,0,1,0
6958,2026-05,2,35.0,Diseño,Autoestudio,Yape/Plin,2.6,37.5,10.9,2,1,10.0,1,0,1,1.0,1.0705882352941176,22.5,1,0,1,0
3192,2026-01,8,20.0,Programación,Con mentor en vivo,Yape/Plin,2.9,51.3,12.9,0,0,2.0,0,1,0,0.0,2.2555555555555555,8.700000000000003,0,1,1,0
1312,2025-07,10,30.0,Diseño,Autoestudio,Yape/Plin,3.1,86.4,13.6,3,0,3.0,0,1,0,0.3,2.17,-26.400000000000006,0,0,0,0
8424,2025-07,4,19.0,Diseño,Autoestudio,Débito,7.8,40.0,,1,0,21.0,0,0,1,0.25,1.95,20.0,0,0,0,1
5208,2026-02,20,28.0,Diseño,Autoestudio,Yape/Plin,6.0,42.3,12.8,3,1,4.0,0,2,0,0.15,3.8181818181818183,17.700000000000003,0,0,1,0
8587,2026-02,11,38.0,Programación,Autoestudio,Yape/Plin,5.5,65.9,13.5,2,1,1.0,1,1,0,0.18181818181818182,4.8125,-5.900000000000006,0,0,0,0
7586,2025-01,4,38.0,Marketing Digital,Autoestudio,Yape/Plin,4.0,60.6,13.1,2,0,5.0,1,2,0,0.5,2.333333333333333,-0.6000000000000014,0,0,0,0
5384,2025-07,3,16.0,Marketing Digital,Con mentor en vivo,Débito,7.5,65.9,13.7,4,0,5.0,0,1,0,1.3333333333333333,4.375,-5.900000000000006,1,0,0,0
3055,2026-03,15,16.0,Idiomas,Autoestudio,Débito,5.1,62.2,13.9,3,0,4.0,1,0,0,0.2,3.245454545454545,-2.200000000000003,0,0,0,0
3676,2025-08,9,32.0,Marketing Digital,Con mentor en vivo,Transferencia,0.7,43.3,13.0,2,0,3.0,0,1,0,0.2222222222222222,0.48999999999999994,16.700000000000003,0,0,0,0
7777,2026-03,7,27.0,Idiomas,Autoestudio,Yape/Plin,1.6,35.8,12.1,4,0,3.0,1,0,0,0.5714285714285714,1.12,24.200000000000003,0,0,1,0
7219,2025-05,8,30.0,Diseño,Con mentor en vivo,Tarjeta de crédito,0.7,63.6,14.0,3,0,2.0,1,0,0,0.375,0.5444444444444445,-3.6000000000000014,0,0,0,0
6723,2025-04,7,23.0,Finanzas,Autoestudio,Tarjeta de crédito,7.2,86.6,13.9,5,0,3.0,0,1,0,0.7142857142857143,5.04,-26.599999999999994,0,0,0,0
3301,2025-12,4,23.0,Programación,Autoestudio,Transferencia,8.5,86.9,15.1,5,0,1.0,1,1,0,1.25,7.4375,-26.900000000000006,0,0,0,0
3311,2025-10,8,39.0,Finanzas,Autoestudio,Yape/Plin,,77.7,14.9,1,0,7.0,0,2,0,0.125,,-17.700000000000003,0,0,0,0
6905,2025-12,4,33.0,Marketing Digital,Con mentor en vivo,Tarjeta de crédito,3.8,94.6,14.1,5,0,2.0,1,0,0,1.25,2.9555555555555557,-34.599999999999994,0,0,0,0
7222,2025-12,6,29.0,Finanzas,Autoestudio,Transferencia,3.6,93.9,15.4,3,0,3.0,0,3,0,0.5,2.52,-33.900000000000006,0,0,0,0
328,2025-01,14,25.0,Diseño,Autoestudio,Yape/Plin,4.9,77.1,15.0,3,0,1.0,0,0,0,0.21428571428571427,4.2875000000000005,-17.099999999999994,0,0,0,0
5887,2026-06,10,23.0,Marketing Digital,Autoestudio,Yape/Plin,6.7,94.0,17.5,7,0,1.0,1,2,0,0.7,5.862500000000001,-34.0,0,0,0,0
2491,2025-07,12,26.0,Idiomas,Autoestudio,Tarjeta de crédito,5.0,68.7,12.0,2,0,4.0,0,1,0,0.16666666666666666,3.181818181818182,-8.700000000000003,0,0,1,0
